TANGGAL,TAVG,RH_AVG,RR,FF_AVG,PM25
24-07-2025,27.2,74,0,1,96.1
25-07-2025,28,74,0,1,90.94
26-07-2025,28.5,76,0,2,91
27-07-2025,28.4,77,0,1,97.62
28-07-2025,27.3,80,8888,1,61.88
29-07-2025,27.9,79,0.2,1,54.87
30-07-2025,27.7,80,0.1,1,50.59
31-07-2025,28.3,78,2,1,49.13
01-08-2025,28.4,76,0,1,56.93
02-08-2025,27.2,77,0,1,58.08
03-08-2025,28.4,75,0,1,73.06
04-08-2025,27.3,80,0,1,57.3
05-08-2025,27.2,80,41.4,1,52.44
06-08-2025,28.5,76,8888,1,63.99
07-08-2025,28.3,77,0,1,60.74
08-08-2025,27.8,76,8888,1,54.69
09-08-2025,27.9,78,8888,1,57.81
10-08-2025,27.8,78,0,1,9.94
11-08-2025,26.6,86,0,1,31.7
12-08-2025,25.5,87,41,1,25.39
13-08-2025,26.5,80,1.2,1,22.13
14-08-2025,27.1,72,8888,1,25.58
15-08-2025,27.4,69,0.6,1,30.94
16-08-2025,27.3,72,0,1,33.07
17-08-2025,27.9,75,0,2,46.93
18-08-2025,26.1,82,0,1,26.95
19-08-2025,26.2,84,2.7,1,21.38
20-08-2025,27.7,77,2.5,1,23.36
21-08-2025,26.7,81,7,1,27.51
22-08-2025,26.7,80,1,1,25.13
23-08-2025,27.3,78,8.6,1,28.62
24-08-2025,27.1,83,8888,1,33.19
25-08-2025,26.3,83,13.4,1,31.65
26-08-2025,26.9,79,34.8,1,36.43
27-08-2025,28.4,71,0,1,40.84
28-08-2025,28,76,0,1,39.08
29-08-2025,27.9,78,0.8,1,20.39
30-08-2025,28.1,72,0,1,22.47
31-08-2025,27.8,79,9.8,1,22.8
