TANGGAL,TAVG,RH_AVG,RR,FF_AVG,PM25
13-08-2025,27.4,80,60.8,0,29.74
14-08-2025,28.6,69,8888,1,24.1
15-08-2025,28.2,63,1.2,1,16.47
16-08-2025,28.3,72,0,2,35.53
17-08-2025,29.1,71,0,3,32.63
18-08-2025,28.9,69,0,2,14.95
19-08-2025,27,83,7.7,0,31.38
20-08-2025,27.4,79,4.4,1,41.05
21-08-2025,27.8,81,2.6,2,21.83
22-08-2025,28.4,77,0,1,19.94
23-08-2025,29.1,77,0,1,42.52
24-08-2025,29.1,75,0,1,25.72
25-08-2025,27.9,77,0,0,42.21
26-08-2025,28.7,75,10.4,1,39.84
27-08-2025,29.3,63,0,1,35.74
28-08-2025,28.8,68,2,1,3.55
29-08-2025,28,77,57.4,1,4
30-08-2025,28.3,74,0.2,1,4.51
31-08-2025,28.7,76,0,1,15.31
