TANGGAL,TAVG,RH_AVG,RR,FF_AVG,PM25
17-07-2025,26.6,81,0.5,3,26.95
18-07-2025,26.9,80,0.2,1,43.9
19-07-2025,26.1,81,8.8,1,29.63
20-07-2025,26.4,78,0,2,18.93
21-07-2025,26.6,76,0,4,17.7
22-07-2025,26.1,76,0,2,21.98
23-07-2025,26.5,74,0,2,32.36
24-07-2025,26.8,75,0,2,38.53
25-07-2025,27.1,77,0,3,33.78
26-07-2025,26.6,79,0,2,16.71
27-07-2025,26.6,82,0,1,9.69
28-07-2025,25.9,85,55.3,2,0.21
29-07-2025,26.1,87,5.4,2,0.04
30-07-2025,25.6,89,53.5,2,0.04
31-07-2025,27.1,78,68.8,3,
01-08-2025,26.6,81,0,2,
02-08-2025,26.3,78,0,2,
03-08-2025,26.2,84,0,3,
04-08-2025,25.4,87,24.6,3,
05-08-2025,25.4,87,66.5,2,0.33
06-08-2025,26.4,84,41,3,0.33
07-08-2025,26.7,83,0,2,0.08
08-08-2025,26.5,87,55.2,2,0.08
09-08-2025,25.4,89,1.8,3,0.08
10-08-2025,25.3,84,115.2,2,0.18
11-08-2025,25.2,91,43,2,0.31
12-08-2025,24.2,93,11.1,1,0.31
13-08-2025,25.4,85,15,3,
14-08-2025,25,76,0.2,3,
15-08-2025,25.3,77,0.4,1,0.33
16-08-2025,26.2,75,0,2,0.33
17-08-2025,26.1,78,0,4,
18-08-2025,25.5,85,0,3,0.02
19-08-2025,25.2,89,0.9,2,0.02
20-08-2025,25.1,88,3.2,1,0.17
21-08-2025,25.4,85,15.1,3,0.17
22-08-2025,26.4,87,33.6,1,
23-08-2025,27,83,0.4,3,0.02
24-08-2025,25.6,85,39.5,3,0.02
25-08-2025,25,87,4.2,1,0.31
26-08-2025,26.1,79,22.2,3,0.31
27-08-2025,26.4,75,0,3,
28-08-2025,26.5,80,0.2,3,0.04
29-08-2025,26.1,83,4.2,2,0.04
30-08-2025,26.9,77,0.6,2,
31-08-2025,25.3,87,39.2,2,0.17
01-09-2025,26.4,83,29.1,4,0.17
02-09-2025,27,73,0,3,0.17
03-09-2025,26.3,76,0,2,
04-09-2025,26.9,74,0,3,
05-09-2025,26.7,85,0,3,
06-09-2025,25.6,85,39.8,2,
07-09-2025,26.2,80,8.4,2,
08-09-2025,26.5,82,0,2,
09-09-2025,25.3,90,12.1,1,0.02
10-09-2025,26.2,83,0.6,3,0.02
11-09-2025,24.4,94,47.2,2,0.08
12-09-2025,25.8,87,2.4,2,0.08
13-09-2025,27,80,1.5,2,0.02
14-09-2025,25.6,86,8.6,2,0.06
15-09-2025,26.6,79,6.9,2,0.14
16-09-2025,25.6,85,0.2,3,0.33
17-09-2025,24.9,90,18.6,2,0.32
18-09-2025,24.7,93,84,1,0.2
19-09-2025,25.8,86,0,1,0.08
20-09-2025,25.7,87,0,2,0.02
21-09-2025,25.8,86,4.2,3,0.15
22-09-2025,26.8,85,0.2,2,0.4
23-09-2025,26.1,88,3.8,2,0.62
24-09-2025,26.5,81,37,3,0.38
25-09-2025,26.3,82,0,3,0.72
26-09-2025,26.4,83,1.2,3,0.67
27-09-2025,27.7,80,2,1,1.24
28-09-2025,27.1,78,0,3,0.28
29-09-2025,25.5,87,0,3,0.22
30-09-2025,25.3,86,35.6,4,0.27
,,,,,0.54
